// Test
// Sources for flights
// INTERNAL

<id_17xf8uf_115_4ola6b>	<id_1k3nnmj_1bu_1esla94>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_17xf8uf_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1iokh6n_115_4ola6b>	<id_4ola6b_14p_zjust4>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1iokh6n_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_v84j0d_115_4ola6b>	<id_1iokh6n_1bu_1esla94>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_v84j0d_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1gi4rvp_115_4ola6b>	<id_4ola6b_14p_uwalo6>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1gi4rvp_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_rs323g_115_4ola6b>	<id_1gi4rvp_1bu_1esla94>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_rs323g_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1f11fvp_115_4ola6b>	<id_4ola6b_14p_t71aij>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1f11fvp_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_8pmrmk_115_4ola6b>	<id_1f11fvp_1bu_1esla94>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_8pmrmk_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_15zhlu3_115_4ola6b>	<id_4ola6b_14p_a2loag>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_15zhlu3_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_p22abt_115_4ola6b>	<id_15zhlu3_1bu_1esla94>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_p22abt_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1fpz4ak_115_4ola6b>	<id_4ola6b_14p_1bzilw8>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1fpz4ak_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_13qa48g_115_4ola6b>	<id_1fpz4ak_1bu_1esla94>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_13qa48g_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1ltng6q_115_4ola6b>	<id_4ola6b_14p_1q8yx5a>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1ltng6q_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_sudf9a_115_4ola6b>	<id_1ltng6q_1bu_1esla94>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_sudf9a_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1n0vx0c_115_4ola6b>	<id_4ola6b_14p_1rj0jh2>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1n0vx0c_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_dstoft_115_4ola6b>	<id_1n0vx0c_1bu_1esla94>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_dstoft_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_rwr8ar_115_4ola6b>	<id_4ola6b_14p_10qhn9u>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_rwr8ar_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_sv7zdh_115_4ola6b>	<id_rwr8ar_1bu_1esla94>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_sv7zdh_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_1phbqdq_115_4ola6b>	<id_4ola6b_14p_1y0k2td>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_1phbqdq_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_fhxy1i_115_4ola6b>	<id_1phbqdq_1bu_1esla94>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_fhxy1i_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_lh1v9t_115_4ola6b>	<id_4ola6b_14p_4fllxf>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_lh1v9t_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
<id_9h0f2t_115_4ola6b>	<id_lh1v9t_1bu_1esla94>	<extractionSource>	<Amsterdam_Airport_Schiphol>
	<id_9h0f2t_115_4ola6b>	<extractionTechnique>	"FlightExtractor"
