// Test
// Facts checked by class followUp.TypeChecker
// INTERNAL

<id_14lrmcq_1xk_1ozv1qh>	<Carla_Bruni>	<wasBornOnDate>	"1967-12-23"^^xsd:date
<id_14lrmcq_1ia_uk0sey>	<Carla_Bruni>	rdfs:label	"Carla Gilberta Bruni Tedeschi"
<id_14lrmcq_88c_1a85doc>	<Carla_Bruni>	rdf:type	<wordnet_model_105890249>
<id_4h2ou9_1xk_w67xnv>	<Cécilia_Attias>	<wasBornOnDate>	"1957-11-12"^^xsd:date
<id_1dmj8jj_1xk_rs0zq>	<Christian_Frémont>	<wasBornOnDate>	"1942-##-##"^^xsd:date
<id_sb8eld_1xk_18hquqx>	<Dominique_de_Villepin>	<wasBornOnDate>	"1953-11-14"^^xsd:date
<id_sb8eld_1ia_t58xed>	<Dominique_de_Villepin>	rdfs:label	"Dominique Marie François René Galouzeau de Villepin"
<id_sb8eld_88c_1inhq0u>	<Dominique_de_Villepin>	rdf:type	<wordnet_lawyer_110249950>
<id_sb8eld_88c_upbkvv>	<Dominique_de_Villepin>	rdf:type	<wordnet_diplomat_110013927>
<id_sb8eld_88c_w5vygh>	<Dominique_de_Villepin>	rdf:type	<wordnet_writer_110794014>
<id_sb8eld_88c_mxcdkg>	<Dominique_de_Villepin>	rdf:type	<wordnet_civil_servant_109925459>
<id_18ttf26_1xk_4f6ki2>	<Emmanuelle_Mignon>	<wasBornOnDate>	"1968-##-##"^^xsd:date
<id_1qrqo30_1xk_1a2rw8c>	<Édouard_Balladur>	<wasBornOnDate>	"1929-05-02"^^xsd:date
<id_1qrqo30_88c_1x9tonu>	<Édouard_Balladur>	rdf:type	<wordnet_economist_110043643>
<id_cfajyt_1xk_vml8n4>	<François_Baroin>	<wasBornOnDate>	"1965-06-21"^^xsd:date
<id_efriae_1xk_1n5mmbs>	<François_Fillon>	<wasBornOnDate>	"1954-03-04"^^xsd:date
<id_1fvzpek_1ia_1yg6dyz>	<French_Fourth_Republic>	rdfs:label	"France"
<id_1fvzpek_1ia_1qv016u>	<French_Fourth_Republic>	rdfs:label	"République française"
<id_jfqfk4_siu_1a3nezm>	<Institut_d'Études_Politiques_de_Paris>	<wasCreatedOnDate>	"1872-##-##"^^xsd:date
<id_jfqfk4_1ia_w7k46o>	<Institut_d'Études_Politiques_de_Paris>	rdfs:label	"Sciences Po"
<id_jfqfk4_ice_qj8lvt>	<Institut_d'Études_Politiques_de_Paris>	<hasWebsite>	<http://www.sciences-po.fr/>
<id_jfqfk4_ice_1ofhm2y>	<Institut_d'Études_Politiques_de_Paris>	<hasWebsite>	<http://www.sciences-po.eu>
<id_jfqfk4_ice_1ofhm3q>	<Institut_d'Études_Politiques_de_Paris>	<hasWebsite>	<http://www.sciences-po.fr>
<id_jfqfk4_ice_qj8l7p>	<Institut_d'Études_Politiques_de_Paris>	<hasWebsite>	<http://www.sciences-po.eu/>
<id_1ilv35d_1xk_1777oem>	<Jacques_Chirac>	<wasBornOnDate>	"1932-11-29"^^xsd:date
<id_1ilv35d_1ia_1r00tog>	<Jacques_Chirac>	rdfs:label	"Jacques René Chirac"
<id_1ilv35d_88c_1kbo50g>	<Jacques_Chirac>	rdf:type	<wordnet_politician_110451263>
<id_1ilv35d_88c_mxcdkg>	<Jacques_Chirac>	rdf:type	<wordnet_civil_servant_109925459>
<id_64w4aa_1xk_1n654yu>	<Jaume_Bartumeu>	<wasBornOnDate>	"1954-11-10"^^xsd:date
<id_7rtptc_1xk_wx6bxa>	<Jean_Sarkozy>	<wasBornOnDate>	"1986-09-01"^^xsd:date
<id_ppnh9i_1xk_i0kf47>	<Jean-Pierre_Raffarin>	<wasBornOnDate>	"1948-08-03"^^xsd:date
<id_ppnh9i_88c_1inhq0u>	<Jean-Pierre_Raffarin>	rdf:type	<wordnet_lawyer_110249950>
<id_5iwrwt_1xk_woy2eg>	<Joan_Enric_Vives_Sicília>	<wasBornOnDate>	"1949-07-24"^^xsd:date
<id_1tccrte_l7i_10d4o9l>	<Neuilly-sur-Seine>	<hasNumberOfPeople>	"60454"^^xsd:integer
<id_vkf2e7_1xk_2svknh>	<Nicolas_Sarkozy>	<wasBornOnDate>	"1955-01-28"^^xsd:date
<id_vkf2e7_ice_4rurel>	<Nicolas_Sarkozy>	<hasWebsite>	<http://www.sarkozy.fr/home/>
<id_17gzuo3_siu_14f8rvj>	<Paris_West_University_Nanterre_La_Défense>	<wasCreatedOnDate>	"1253-##-##"^^xsd:date
<id_17gzuo3_siu_gqphl2>	<Paris_West_University_Nanterre_La_Défense>	<wasCreatedOnDate>	"1964-##-##"^^xsd:date
<id_17gzuo3_ice_1k7bb8e>	<Paris_West_University_Nanterre_La_Défense>	<hasWebsite>	<http://www.u-paris10.fr/>
<id_13n9nse_1xk_unqotn>	<Philippe_Massoni>	<wasBornOnDate>	"1936-##-##"^^xsd:date
<id_1snxdw5_siu_3w0h47>	<Rally_for_the_Republic>	<wasCreatedOnDate>	"1976-##-##"^^xsd:date
<id_1snxdw5_1ia_1tj5osj>	<Rally_for_the_Republic>	rdfs:label	"Rassemblement pour la République"
<id_1as8dix_siu_9f0bl2>	<Union_for_a_Popular_Movement>	<wasCreatedOnDate>	"2002-11-17"^^xsd:date
<id_1as8dix_1ia_vj1fin>	<Union_for_a_Popular_Movement>	rdfs:label	"Union pour un Mouvement Populaire"
<id_1as8dix_ice_1itk391>	<Union_for_a_Popular_Movement>	<hasWebsite>	<http://www.lemouvementpopulaire.fr>
<id_j2lde8_1xk_f4ibnn>	<Alfredo_Pérez_Rubalcaba>	<wasBornOnDate>	"1951-07-28"^^xsd:date
<id_j2lde8_88c_1880c8b>	<Alfredo_Pérez_Rubalcaba>	rdf:type	<wordnet_chemist_109913824>
<id_w2djwz_1ia_d5cju6>	<Congress_of_Deputies_(Spain)>	rdfs:label	"Congreso de los Diputados"
<id_w2djwz_ice_1mv0ke7>	<Congress_of_Deputies_(Spain)>	<hasWebsite>	<http://www.congreso.es>
<id_w2djwz_ice_1cxo6vk>	<Congress_of_Deputies_(Spain)>	<hasWebsite>	<http://www.congreso.es/>
<id_krjrbp_1xk_wowseh>	<Elena_Salgado>	<wasBornOnDate>	"1949-05-12"^^xsd:date
<id_krjrbp_88c_1x9tonu>	<Elena_Salgado>	rdf:type	<wordnet_economist_110043643>
<id_1u5uyhb_1ia_10u8jah>	<Francoist_Spain>	rdfs:label	"Spain"
<id_1m0lrpx_1xk_i0j564>	<Joaquín_Almunia>	<wasBornOnDate>	"1948-06-17"^^xsd:date
<id_1ng0idk_1xk_t9r5fi>	<José_Luis_Rodríguez_Zapatero>	<wasBornOnDate>	"1960-08-04"^^xsd:date
<id_lb8qid_1xk_18h7p5z>	<José_María_Aznar>	<wasBornOnDate>	"1953-02-25"^^xsd:date
<id_1cx2d3n_1xk_1o7xj4h>	<Juan_Carlos_I_of_Spain>	<wasBornOnDate>	"1938-01-05"^^xsd:date
<id_45ua65_1xk_2swumi>	<Mariano_Rajoy>	<wasBornOnDate>	"1955-03-27"^^xsd:date
<id_45ua65_1ia_1do89go>	<Mariano_Rajoy>	rdfs:label	"Mariano Rajoy Brey"
<id_45ua65_ice_1czcnuu>	<Mariano_Rajoy>	<hasWebsite>	<http://www.pp.es/index.asp>
<id_1vmvigz_1xk_woxfe3>	<María_Teresa_Fernández_de_la_Vega>	<wasBornOnDate>	"1949-06-15"^^xsd:date
<id_1vmvigz_1ia_hrlys6>	<María_Teresa_Fernández_de_la_Vega>	rdfs:label	"María Teresa Fernández de la Vega Sanz"
<id_1vmvigz_88c_krkayn>	<María_Teresa_Fernández_de_la_Vega>	rdf:type	<wordnet_jurist_110227985>
<id_1i5m33a_siu_6zo4ee>	<Spanish_Socialist_Workers'_Party>	<wasCreatedOnDate>	"1879-05-02"^^xsd:date
<id_1i5m33a_1ia_1mavxzj>	<Spanish_Socialist_Workers'_Party>	rdfs:label	"Partido Socialista Obrero Español"
<id_1i5m33a_ice_1uagrqt>	<Spanish_Socialist_Workers'_Party>	<hasWebsite>	<http://www.psoe.es/>
<id_cacb9n_siu_1bx7bsa>	<University_of_León>	<wasCreatedOnDate>	"1979-##-##"^^xsd:date
<id_cacb9n_1ia_17eofrl>	<University_of_León>	rdfs:label	"Universidad de León"
<id_cacb9n_ice_8u0sd9>	<University_of_León>	<hasWebsite>	<http://www.unileon.es>
<id_13dzdeu_siu_143dei>	<Valladolid>	<wasCreatedOnDate>	"1072-##-##"^^xsd:date
<id_13dzdeu_l7i_1ofqcbn>	<Valladolid>	<hasNumberOfPeople>	"313437"^^xsd:integer
<id_13dzdeu_ice_1xgqqoy>	<Valladolid>	<hasWebsite>	<http://www.valladolid.es/>
